index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
f6390a04be4f98d78d07c75b263fb0e7,2026-02-01T16:00:30Z,'wildfire',www.yahoo.com,en,0.9,"Their homes burned in the LA wildfires. A year later, thousands still can’t return","Seven in 10 residents who were forced to leave have not returned, with many living in temporary housing in other cities or even countries",https://www.yahoo.com/news/articles/homes-burned-la-wildfires-later-160030667.html,https://s.yimg.com/os/en/the_guardian_765/f449293ecb81bb00826669b378e111a4,http://web.archive.org/web/20260201164903/https://www.yahoo.com/news/articles/homes-burned-la-wildfires-later-160030667.html,"Esmeralda Rodas sits on the ground in front of what was once the front door of her home, haunted by memories of her previous life. She remembers jumping for joy in 1989, when her husband, Hector Roda… [+8620 chars]",,"Ihre Häuser brannten bei den Waldbränden in LA. Ein Jahr später können Tausende immer noch nicht zurückkehren. Sieben von zehn Bewohnern, die das Land verlassen mussten, sind nicht zurückgekehrt, viele leben in provisorischen Unterkünften in anderen Städten oder sogar Ländern","Their homes burned in the LA wildfires. A year later, thousands still can’t return. Seven in 10 residents who were forced to leave have not returned, with many living in temporary housing in other cities or even countries","Domes eorum in LA wildfires ardebant. Post annum, milia adhuc redire non possunt. Septem in 10 habitant qui relinquere coacti non sunt reversi, cum multi in aliis civitatibus vel etiam regionibus commorationem temporalem habitantium",2026-02-03 08:58:40+00:00
08b4cfc5e0adef05a0a6b9bede5a42b5,2026-02-02T18:00:22Z,'wildfire buildings',www.denverpost.com,en,0.3,Extreme weather coupled with high fire risk leaves Xcel Energy with no easy choices (Opinion),"While it’s not possible to estimate the exact damage that could have occurred had these lines been energized, the conditions at the time suggest that any ignition had the potential to become a catastrophic fire.",https://www.denverpost.com/2026/02/02/xcel-power-shutdown-wild-fire-risk/,https://www.denverpost.com/wp-content/uploads/2026/01/TDP-L-Extreme-Weather-Colorado.jpg?w=1024&h=682,http://web.archive.org/web/20260203025627/https://www.denverpost.com/2026/02/02/xcel-power-shutdown-wild-fire-risk/,"As extreme weather intensifies across the globe, wildfires have become a growing and well-documented threat to Colorados communities. Some areas of the state now experience 50 additional fire-weather… [+4215 chars]",,"Extremes Wetter gepaart mit hoher Brandgefahr lässt Xcel Energy keine einfachen Entscheidungen (Meinung). Obwohl es nicht möglich ist, den genauen Schaden abzuschätzen, der hätte entstehen können, wenn diese Leitungen unter Strom stünden, deuten die damaligen Bedingungen darauf hin, dass jede Entzündung zu einem katastrophalen Brand führen könnte.","Extreme weather coupled with high fire risk leaves Xcel Energy with no easy choices (Opinion). While it’s not possible to estimate the exact damage that could have occurred had these lines been energized, the conditions at the time suggest that any ignition had the potential to become a catastrophic fire.","Extrema tempestas cum magno igne periculo copulata relinquit Xcel Energy cum non facile electiones (Opinio). Dum non potest aestimare damnum exiguum quod fieri potuit, si hae lineae factae sunt, condiciones tempore suggerunt ullam ignitionem vim habuisse ut incendium catastrophicum fieri possit.",2026-02-04 09:01:49+00:00
8597ed8c4756626c8a7c5622703abe13,2026-02-02T08:00:00Z,'wildfire damage',www.ladowntownnews.com,en,0.7,Wildfire Economic Update: Rebuilding demand follows significant losses,The Los Angeles County Department of Economic Opportunity (DEO) and the Los Angeles County Economic Development Corporation (LAEDC)’s Institute for Applied Economics hosted the second public webinar in a four-part series examining the economic impacts of the …,https://www.ladowntownnews.com/news/wildfire-economic-update-rebuilding-demand-follows-significant-losses/article_caf5e36d-dbb5-4433-af13-6f140dd14430.html,https://bloximages.chicago2.vip.townnews.com/ladowntownnews.com/content/tncms/assets/v3/editorial/1/5d/15d79c24-cfa0-11ef-87dc-136c46bc9487/67819b7a058cd.image.jpg?crop=1763%2C926%2C0%2C124&resize=1200%2C630&order=crop%2Cresize,http://web.archive.org/web/20260202210619/https://www.ladowntownnews.com/news/wildfire-economic-update-rebuilding-demand-follows-significant-losses/article_caf5e36d-dbb5-4433-af13-6f140dd14430.html,The Los Angeles County Department of Economic Opportunity (DEO) and the Los Angeles County Economic Development Corporation (LAEDC)s Institute for Applied Economics hosted the second public webinar i… [+5034 chars],,"Wirtschaftsupdate zu Waldbränden: Der Wiederaufbau der Nachfrage folgt auf erhebliche Verluste. Das Los Angeles County Department of Economic Opportunity (DEO) und das Institute for Applied Economics der Los Angeles County Economic Development Corporation (LAEDC) veranstalteten das zweite öffentliche Webinar in einer vierteiligen Reihe, in der die wirtschaftlichen Auswirkungen der … untersucht wurden.",Wildfire Economic Update: Rebuilding demand follows significant losses. The Los Angeles County Department of Economic Opportunity (DEO) and the Los Angeles County Economic Development Corporation (LAEDC)’s Institute for Applied Economics hosted the second public webinar in a four-part series examining the economic impacts of the …,INCAENDIUM Oeconomicum Renovatio: Reaedificationis postulatio sequitur damna significantia. Comitatus Los Angeles Department of Oeconomica Opportunitatis (DEO) et Los Angeles Comitatus conomica Development Corporation (LAEDC) Institutum oeconomiae applicatae hosted in secunda serie publica webinar in quattuor seriei explorandi impulsus oeconomicos ...,2026-02-04 09:01:49+00:00
1eb0e1a11eb3a652a1f93ae063381911,2026-02-03T09:39:56Z,'wildfire',www.aljazeera.com,en,0.9,Austerity hinders fight against wildfires in Argentina’s Patagonia,Criticism grows as Milei's austerity cuts have reduced Argentina's fire management budget despite wildfire crisis.,https://www.aljazeera.com/gallery/2026/2/3/wildfires-devastate-argentinas-patagonia-threaten-ancient-forests,https://www.aljazeera.com/wp-content/uploads/2026/02/AFP__20260202__94W44ZR__v2__HighRes__TopshotArgentinaEnvironmentClimateFire-1770102967.jpg?resize=1920%2C1440,,"Wildfires are sweeping through Argentinas Patagonia region, consuming more than 450sq km (175sq miles) of native forests, including parts of the UNESCO World Heritage Site of Los Alerces National Par… [+1426 chars]",,"Sparmaßnahmen behindern den Kampf gegen Waldbrände im argentinischen Patagonien. Die Kritik wächst, da Mileis Sparmaßnahmen trotz der Waldbrandkrise Argentiniens Budget für die Brandbekämpfung gekürzt haben.",Austerity hinders fight against wildfires in Argentina’s Patagonia. Criticism grows as Milei's austerity cuts have reduced Argentina's fire management budget despite wildfire crisis.,austeritas pugnare contra ignes in Patagonia Argentinae impedit. Discrimen crescit sicut austeritas Milei secat in administratione oeconomiae ignis Argentinae redegisse non obstante discrimine ignis feralis.,2026-02-04 15:00:48+00:00
6a5ac5ec0dd099d8eea6ffb916fe7d6e,2026-02-04T13:50:37Z,'wildfire death',finance.yahoo.com,en,0.3,"Itron, PG&E expand collaboration to create more reliable, flexible grid","Pacific Gas and Electric Company (PCG) and Itron (ITRI) are on the next phase of their collaboration to “transform the energy landscape, enhance the customer...",https://finance.yahoo.com/news/itron-pg-e-expand-collaboration-135037917.html,https://s.yimg.com/os/en/tipranks_452/30b1d840e249361a7df9dbeb9efcfd03,http://web.archive.org/web/20260205043657/https://finance.yahoo.com/news/itron-pg-e-expand-collaboration-135037917.html,"Pacific Gas and Electric Company (PCG) and Itron (ITRI) are on the next phase of their collaboration to transform the energy landscape, enhance the customer experience, reduce wildfire risk and creat… [+728 chars]",,"Itron und PG&E erweitern die Zusammenarbeit, um ein zuverlässigeres und flexibleres Netz zu schaffen. Pacific Gas and Electric Company (PCG) und Itron (ITRI) befinden sich in der nächsten Phase ihrer Zusammenarbeit, um „die Energielandschaft zu verändern, die Kundenzufriedenheit zu verbessern ...“","Itron, PG&E expand collaboration to create more reliable, flexible grid. Pacific Gas and Electric Company (PCG) and Itron (ITRI) are on the next phase of their collaboration to “transform the energy landscape, enhance the customer...","Itron, PG&E expand collaborationem ad emissionem certius flexibilem creandam. Pacific Gas et Electric Societas (PCG) et ITRO (ITRI) in proximo periodo collaborationis sunt ad ""de industriam landscape, augendae emptoris... transformandi.",2026-02-06 15:00:22+00:00
5718c133f21577ad1dcf1deb956ad4d7,2026-02-03T23:49:25Z,'forest fire',scienceblog.com,en,0.7,When Fire Returns to Forests That Forgot How to Burn,THE ANCIENT FORESTS of the Pacific Northwest have a problem: they're too old in all the wrong places. Across 24 million acres of federal land spanning,https://scienceblog.com/when-fire-returns-to-forests-that-forgot-how-to-burn/,https://scienceblog.com/wp-content/uploads/2026/02/pnw-forest.jpg,,"THE ANCIENT FORESTS of the Pacific Northwest have a problem: they’re too old in all the wrong places. Across 24 million acres of federal land spanning western Oregon, Washington and California, the t… [+9926 chars]",,"Wenn das Feuer in Wälder zurückkehrt, die vergessen haben, wie man brennt. DIE ALTEN WÄLDER des Pazifischen Nordwestens haben ein Problem: Sie sind an den falschen Stellen zu alt. Auf einer Fläche von 24 Millionen Hektar Bundesland",When Fire Returns to Forests That Forgot How to Burn. THE ANCIENT FORESTS of the Pacific Northwest have a problem: they're too old in all the wrong places. Across 24 million acres of federal land spanning,Cum ignis redit in silvas Oblitus quomodo uri. Silvae antiquae Pacifici Northwest problema habent: nimis vetulae sunt in omnibus locis iniuriae. Per 24 decies centena iugera foederati terram spanning,2026-02-06 15:00:22+00:00
30b3bf19e0362faf594ec1c25897c457,2026-02-04T20:56:54Z,'wildfire buildings',www.vox.com,en,0.9,Trump’s new Wildland Fire Service is failing to ignite,"Wildfires have consumed thousands of buildings, killed dozens of people, and smothered millions in choking smoke in recent years. Blazes like the Los Angeles wildfires in 2025 have also revealed that fighting these massive blazes continues to be hampered by b…",https://www.vox.com/climate/477719/wildland-fire-service-trump-forest-wildfire-interior,https://platform.vox.com/wp-content/uploads/sites/2/2026/02/GettyImages-2192651129.jpg?quality=90&strip=all&crop=0%2C10.752607989199%2C100%2C78.494784021602&w=1200,http://web.archive.org/web/20260205152127/https://www.vox.com/climate/477719/wildland-fire-service-trump-forest-wildfire-interior,"Wildland firefighters in a hotshot crew from near Klamath, Oregon, search the ruins of houses in a neighborhood where many homes were destroyed by the Eaton Fire in Altadena, California. | David McNe… [+11515 chars]",,"Trumps neue Wildland-Feuerwehr scheitert. Waldbrände haben in den letzten Jahren Tausende von Gebäuden zerstört, Dutzende Menschen getötet und Millionen Menschen in erstickendem Rauch erstickt. Brände wie die Waldbrände in Los Angeles im Jahr 2025 haben auch gezeigt, dass die Bekämpfung dieser gewaltigen Brände weiterhin durch … erschwert wird.","Trump’s new Wildland Fire Service is failing to ignite. Wildfires have consumed thousands of buildings, killed dozens of people, and smothered millions in choking smoke in recent years. Blazes like the Los Angeles wildfires in 2025 have also revealed that fighting these massive blazes continues to be hampered by b…","Trump novus ignis Wildland Service deficit igni. Igneae milia aedium consumpserunt, justos hominum occiderunt, et decies centena millia fumo suffocaverunt his annis. Ardet sicut Los Angeles incendia in 2025 ignea etiam manifestaverunt pugnando has graves flammas impediri pergit a b…",2026-02-06 15:00:22+00:00
66f7bc7d8d41598a77c3415a6b7e6241,2026-02-01T17:37:13Z,'wildfire relief',www.bostonherald.com,en,0.3,How to watch tonight’s 2026 Grammys,Here's where you can stream the show.,https://www.bostonherald.com/2026/02/01/how-to-watch-the-grammys-2/,https://www.bostonherald.com/wp-content/uploads/2026/02/AP26022670762611.jpg?w=1024&h=683,http://web.archive.org/web/20260202110540/https://www.bostonherald.com/2026/02/01/how-to-watch-the-grammys-2/,"By MARIA SHERMAN, Associated Press
NEW YORK (AP)  Sunday’s Grammys mark a return to normalcy after the 2025 show was altered to focus on Los Angeles-area wildfire relief efforts.
I think we will se… [+1249 chars]",,So sehen Sie sich heute Abend die Grammys 2026 an. Hier können Sie die Show streamen.,How to watch tonight’s 2026 Grammys. Here's where you can stream the show.,Quam vigilare hac nocte est 2026 Grammys. Hic est ubi fluere spectaculum.,2026-02-07 08:50:08+00:00
9937997cc6ebabfd1862786d3bcf677c,2026-02-05T19:32:50Z,'wildfire damage',www.dailysignal.com,en,0.9,"Trump Orders Faster Rebuilding for LA Wildfire Victims, Cuts Through Permitting Delays","For families who lost everything in last year’s wildfires, the damage did not end when the flames died out. More than a year later, many are... Read More
The post Trump Orders Faster Rebuilding for LA Wildfire Victims, Cuts Through Permitting Delays  appeared…",https://www.dailysignal.com/2026/02/05/trump-orders-faster-rebuilding-la-wildfire-victims-cuts-permitting-delays/,https://www.dailysignal.com/wp-content/uploads/2026/02/zeldin.jpg,http://web.archive.org/web/20260205222144/https://www.dailysignal.com/2026/02/05/trump-orders-faster-rebuilding-la-wildfire-victims-cuts-permitting-delays/,"For families who lost everything in last years wildfires, the damage did not end when the flames died out. More than a year later, many are still unable to rebuild, stalled by local permitting delays… [+2474 chars]",,"Trump ordnet schnelleren Wiederaufbau für Opfer von Waldbränden in LA an und verkürzt Verzögerungen bei der Genehmigung. Für Familien, die bei den Waldbränden im letzten Jahr alles verloren hatten, endete der Schaden nicht, als die Flammen erloschen waren. Mehr als ein Jahr später sind viele... Weiterlesen
Der Beitrag „Trump ordnet schnelleren Wiederaufbau für Opfer von Waldbränden in Los Angeles an und kürzt Verzögerungen bei der Genehmigung“ erschien…","Trump Orders Faster Rebuilding for LA Wildfire Victims, Cuts Through Permitting Delays. For families who lost everything in last year’s wildfires, the damage did not end when the flames died out. More than a year later, many are... Read More
The post Trump Orders Faster Rebuilding for LA Wildfire Victims, Cuts Through Permitting Delays  appeared…","BUCINUM Ordinum Ocius Reaedificandi pro LA ignis Victimae, intermittit moras permittentes. Familiae quae omnia proximo anno silvestres amiserunt, damnum non finivit cum flamma exstinguitur. Plus quam post annum, multi sunt... Read More
Post BUCINUM Ordines Velocius reaedificandi pro LA hostia Fera, Secat Per DILATIONIBUS  apparuit…",2026-02-07 08:50:08+00:00
c7f86288a9254129d9c91b4d6f7d5ce6,2026-02-05T06:54:10Z,'wildfire wind',www.breitbart.com,en,0.9,Report: Los Angeles Mayor Karen Bass Ordered Watering Down of After-Action Wildfires Report,"Los Angeles Mayor Karen Bass ordered the watering down of the after-action report following the crippling wildfires of January 2025, several sources confirmed to the Los Angeles Times.
The post Report: Los Angeles Mayor Karen Bass Ordered Watering Down of Aft…",https://www.breitbart.com/politics/2026/02/04/los-angeles-mayor-karen-bass-ordered-watering-down-wildfires-afteraction-report/,https://media.breitbart.com/media/2026/02/Jan7-26-LA-Police-Chief-Los-Angeles-Mayor-Karen-Bass-getty-640x335.jpg,,"Los Angeles Mayor Karen Bass ordered the watering down of the after-action report following the crippling wildfires of January 2025, several sources confirmed to the Los Angeles Times.
As Breitbart … [+5269 chars]",,"Bericht: Die Bürgermeisterin von Los Angeles, Karen Bass, ordnete die Verwässerung des Nachberichts zu Waldbränden an. Die Bürgermeisterin von Los Angeles, Karen Bass, ordnete die Verwässerung des Nachberichts nach den verheerenden Waldbränden im Januar 2025 an, wie mehrere Quellen gegenüber der Los Angeles Times bestätigten.
Der Post-Bericht: Die Bürgermeisterin von Los Angeles, Karen Bass, ordnete die Verwässerung von Achtern an …","Report: Los Angeles Mayor Karen Bass Ordered Watering Down of After-Action Wildfires Report. Los Angeles Mayor Karen Bass ordered the watering down of the after-action report following the crippling wildfires of January 2025, several sources confirmed to the Los Angeles Times.
The post Report: Los Angeles Mayor Karen Bass Ordered Watering Down of Aft…","Report: Los Angeles Majoris Karen Bass Iussit adaquare Down of Post-Actionem Wildfires Report. Los Angeles Major Karen Bass iussit inrigatio relationis posterioris actionis quae secuta sunt clauda incendia mensis Ianuarii 2025, plures fontes Los Angeles Times confirmati sunt.
Post Report: Los Angeles Majoris Karen Bass Iussit inriguo Down of Aft ...",2026-02-07 14:45:37+00:00
